CustomerID,total_net_rev,total_net_quantity,num_orders,avg_rev_per_order,avg_qty_per_order,num_unique_items_bought,relationship_length_days,time_since_last_order_days,average_time_between_orders_days,num_refunds,engagement_score
12386.0,401.9,354.0,2.0,200.95,177.0,10.0,29.0,337.0,3.2222222222222223,0.0,-0.5799438089601772
12388.0,2780.66,1462.0,6.0,463.4433333333333,243.66666666666666,57.0,311.0,15.0,3.121212121212121,0.0,0.2735009663034421
12390.0,549.84,353.0,1.0,549.84,353.0,32.0,,79.0,,0.0,-0.015255716560406848
12391.0,460.89,300.0,1.0,460.89,300.0,92.0,,21.0,,0.0,0.0765063870593353
12393.0,1582.6000000000001,816.0,4.0,395.65000000000003,204.0,47.0,260.0,71.0,4.111111111111111,0.0,0.0567150242366957
12394.0,1272.48,819.0,2.0,636.24,409.5,26.0,153.0,63.0,5.884615384615385,0.0,-0.013105800084682729
12395.0,2998.28,2113.0,12.0,249.85666666666668,176.08333333333334,91.0,351.0,18.0,2.232258064516129,3.0,0.4589391378803954
12397.0,2409.9,1263.0,2.0,1204.95,631.5,110.0,99.0,35.0,0.792,0.0,0.4444754066587824
12398.0,1635.6599999999999,1394.0,1.0,1635.6599999999999,1394.0,85.0,,45.0,,0.0,1.4723898171711636
12399.0,1108.65,1178.0,4.0,277.1625,294.5,47.0,142.0,118.0,2.4482758620689653,0.0,-0.13901261432520384
12401.0,84.3,11.0,1.0,84.3,11.0,5.0,,302.0,,0.0,-0.5838652144683967
12402.0,225.6,94.0,1.0,225.6,94.0,11.0,,322.0,,0.0,-0.4340047351629076
12403.0,409.7,95.0,1.0,409.7,95.0,5.0,,49.0,,1.0,-0.3631342915249138
12405.0,1710.39,857.0,1.0,1710.39,857.0,54.0,,148.0,,0.0,0.9965274816625759
12406.0,3280.75,1809.0,2.0,1640.375,904.5,92.0,161.0,21.0,1.5480769230769231,3.0,0.8481978844572199
12407.0,1708.1200000000001,1416.0,5.0,341.624,283.2,57.0,214.0,49.0,2.789473684210526,0.0,0.05491558675848666
12408.0,2842.57,1399.0,5.0,568.514,279.8,81.0,227.0,32.0,2.173076923076923,8.0,0.2182453836160038
12409.0,11056.93,5543.0,3.0,3685.6433333333334,1847.6666666666667,91.0,103.0,78.0,0.9537037037037037,5.0,2.1406183047866216
12410.0,681.0799999999999,209.0,2.0,340.53999999999996,104.5,26.0,0.0,308.0,0.0,2.0,-0.585697756699832
12412.0,1226.88,829.0,3.0,408.96000000000004,276.3333333333333,43.0,94.0,74.0,1.55,0.0,-0.22044038212749414
12413.0,694.15,282.0,3.0,231.38333333333333,94.0,29.0,270.0,66.0,7.27027027027027,2.0,-0.12591628795613508
12414.0,562.41,300.0,3.0,187.47,100.0,16.0,93.0,216.0,5.411764705882353,0.0,-0.4803012635032001
12415.0,123725.45,77242.0,21.0,5891.688095238095,3678.190476190476,444.0,313.0,23.0,0.42377622377622376,62.0,5.801465017995769
12417.0,3578.8,1539.0,9.0,397.64444444444445,171.0,158.0,354.0,2.0,1.8324607329842932,6.0,0.5945876725977637
12418.0,668.58,407.0,1.0,668.58,407.0,34.0,,112.0,,0.0,0.08943581413581798
12420.0,600.39,345.0,1.0,600.39,345.0,29.0,,63.0,,0.0,-0.006237799075140077
12421.0,807.04,484.0,3.0,269.0133333333333,161.33333333333334,32.0,303.0,15.0,6.840909090909091,0.0,-0.004379370529831639
12422.0,803.5600000000001,370.0,3.0,267.85333333333335,123.33333333333333,39.0,229.0,95.0,6.0,0.0,-0.14225767604426734
12423.0,1849.11,1327.0,8.0,231.13875,165.875,97.0,352.0,0.0,2.814516129032258,1.0,0.3550534402455814
12424.0,1760.96,740.0,2.0,880.48,370.0,30.0,0.0,162.0,0.0,0.0,-0.2042787474343422
12425.0,777.2,496.0,1.0,777.2,496.0,36.0,,77.0,,0.0,0.21672898132994273
12426.0,582.73,258.0,1.0,582.73,258.0,30.0,,194.0,,0.0,-0.07987628923171587
12427.0,708.37,236.0,3.0,236.12333333333333,78.66666666666667,26.0,349.0,21.0,11.633333333333333,4.0,-0.001948720918906588
12428.0,7326.0,3501.0,8.0,915.75,437.625,257.0,257.0,25.0,0.8767123287671232,6.0,0.9938998266886969
12429.0,3750.4,1557.0,4.0,937.6,389.25,82.0,356.0,8.0,3.6979166666666665,0.0,0.6298640379777118
12430.0,256.4,117.0,1.0,256.4,117.0,11.0,,42.0,,0.0,-0.40132209247345585
12431.0,6416.39,2868.0,15.0,427.75933333333336,191.2,163.0,338.0,35.0,1.4127659574468086,4.0,0.761564929926535
12432.0,5059.32,1801.0,5.0,1011.8639999999999,360.2,107.0,129.0,42.0,1.1962616822429906,0.0,0.32620566451078137
12433.0,13375.87,11071.0,7.0,1910.8385714285716,1581.5714285714287,219.0,372.0,0.0,0.883054892601432,0.0,2.1763832158312066
12434.0,765.19,373.0,2.0,382.595,186.5,46.0,175.0,84.0,3.5714285714285716,4.0,-0.1639891211031244
12435.0,7829.89,2055.0,2.0,3914.945,1027.5,31.0,188.0,79.0,5.371428571428571,0.0,1.6962168384337482
12436.0,509.01,211.0,1.0,509.01,211.0,16.0,,99.0,,0.0,-0.19277631636402331
12437.0,4896.66,2917.0,18.0,272.03666666666663,162.05555555555554,118.0,329.0,1.0,1.6262626262626263,1.0,0.6424196499095862
12438.0,2906.85,1180.0,2.0,1453.425,590.0,84.0,125.0,13.0,1.288659793814433,0.0,0.49789941983670866
12441.0,173.55,121.0,1.0,173.55,121.0,11.0,,366.0,,0.0,-0.43763341545977996
12442.0,172.06,182.0,1.0,172.06,182.0,12.0,,2.0,,0.0,-0.38762682815996286
12444.0,5005.46,1155.0,5.0,1001.092,231.0,138.0,149.0,20.0,0.8465909090909091,0.0,0.348861733810918
12445.0,133.4,62.0,1.0,133.4,62.0,4.0,,21.0,,0.0,-0.5234612983775393
12446.0,1002.3100000000001,351.0,1.0,1002.3100000000001,351.0,57.0,,57.0,,0.0,0.27177940369973963
12447.0,476.49,190.0,1.0,476.49,190.0,26.0,,242.0,,0.0,-0.19543888840820706
12448.0,449.45,243.0,1.0,449.45,243.0,22.0,,43.0,,0.0,-0.17850013492132222
12449.0,4067.29,1553.0,4.0,1016.8225,388.25,118.0,164.0,21.0,0.8578947368421053,0.0,0.4063847852357492
12450.0,197.88,128.0,2.0,98.94,64.0,7.0,17.0,155.0,2.4285714285714284,0.0,-0.7177273591138136
12451.0,8933.52,6455.0,5.0,1786.7040000000002,1291.0,265.0,313.0,10.0,0.8810198300283286,1.0,1.8979700832503574
12452.0,428.57,183.0,2.0,214.285,91.5,21.0,0.0,16.0,0.0,1.0,-0.6536423578349673
12453.0,707.09,473.0,1.0,707.09,473.0,43.0,,133.0,,0.0,0.1858212714424365
12454.0,5.684341886080802e-14,0.0,1.0,5.684341886080802e-14,0.0,15.0,,55.0,,15.0,-0.6033461002342065
12455.0,2466.86,2089.0,6.0,411.1433333333334,348.1666666666667,85.0,223.0,72.0,2.4831460674157304,0.0,0.23003468903528823
12456.0,3153.89,1616.0,3.0,1051.2966666666666,538.6666666666666,105.0,210.0,43.0,1.685483870967742,4.0,0.5376214599297835
12457.0,1917.78,695.0,7.0,273.9685714285714,99.28571428571429,53.0,172.0,65.0,2.725806451612903,5.0,-0.11619430113703799
12458.0,947.4,506.0,2.0,473.7,253.0,35.0,213.0,70.0,5.756756756756757,0.0,-0.04660698568461976
12461.0,826.88,287.0,2.0,413.44,143.5,35.0,60.0,93.0,1.7647058823529411,0.0,-0.4069970012887659
12462.0,1124.01,514.0,2.0,562.005,257.0,51.0,284.0,18.0,4.655737704918033,10.0,0.15174403675955203
12463.0,1303.63,757.0,4.0,325.9075,189.25,65.0,188.0,52.0,2.268292682926829,5.0,-0.06344008539794534
12464.0,1212.05,112.0,8.0,151.50625,14.0,6.0,299.0,9.0,10.571428571428571,0.0,-0.07668124048651018
12465.0,733.89,475.0,2.0,366.945,237.5,46.0,152.0,16.0,3.3043478260869565,4.0,-0.17839567139076315
12468.0,724.0400000000001,364.0,2.0,362.02000000000004,182.0,36.0,128.0,187.0,3.4594594594594597,2.0,-0.2806394856708411
12471.0,18710.92,7964.0,29.0,645.2041379310344,274.62068965517244,149.0,362.0,1.0,0.7707423580786026,71.0,1.277631007763254
12472.0,6229.48,4020.0,7.0,889.9257142857142,574.2857142857143,219.0,336.0,31.0,0.9881656804733728,52.0,1.0929830288977929
12473.0,2807.77,2362.0,1.0,2807.77,2362.0,139.0,,53.0,,8.0,2.946855529471196
12474.0,7116.47,4764.0,18.0,395.3594444444445,264.6666666666667,253.0,312.0,16.0,0.7163120567375887,33.0,1.0399723450454235
12475.0,723.38,535.0,1.0,723.38,535.0,36.0,,53.0,,0.0,0.22165867013576557
12476.0,6546.58,2337.0,11.0,595.1436363636363,212.45454545454547,177.0,345.0,15.0,1.4698275862068966,31.0,0.7775567921908866
12477.0,13117.01,3620.0,6.0,2186.1683333333335,603.3333333333334,191.0,278.0,22.0,0.9264214046822743,8.0,1.4108897633708741
12478.0,680.99,236.0,1.0,680.99,236.0,36.0,,3.0,,0.0,-0.032766572462014434
12479.0,477.3,351.0,1.0,477.3,351.0,31.0,,10.0,,4.0,-0.05428617913174067
12480.0,3281.63,1707.0,4.0,820.4075,426.75,129.0,307.0,27.0,2.0065359477124183,0.0,0.6327038828599694
12481.0,5590.86,3290.0,10.0,559.086,329.0,150.0,342.0,22.0,1.5694444444444444,1.0,0.7418265023606102
12483.0,2327.13,1097.0,8.0,290.89125,137.125,46.0,322.0,16.0,4.283783783783784,6.0,0.1876551752695434
12484.0,4495.27,2185.0,6.0,749.2116666666667,364.1666666666667,256.0,303.0,32.0,0.8724637681159421,4.0,0.9098233979193762
12488.0,1298.66,529.0,3.0,432.8866666666667,176.33333333333334,46.0,65.0,9.0,1.2037037037037037,0.0,-0.31792662093357504
12489.0,334.93,105.0,1.0,334.93,105.0,15.0,,335.0,,0.0,-0.3616260591636098
12490.0,5417.93,3064.0,10.0,541.793,306.4,131.0,324.0,4.0,1.3155737704918034,0.0,0.6449572806694189
12491.0,460.40000000000003,260.0,1.0,460.40000000000003,260.0,25.0,,38.0,,0.0,-0.15118700607000668
12492.0,263.21000000000004,192.0,2.0,131.60500000000002,96.0,19.0,42.0,62.0,2.210526315789474,0.0,-0.6132057712113349
12493.0,380.79,204.0,2.0,190.395,102.0,19.0,31.0,165.0,1.55,1.0,-0.6063795674925675
12494.0,1139.3500000000001,690.0,7.0,162.76428571428573,98.57142857142857,63.0,349.0,15.0,4.552631578947368,7.0,0.17539673322174185
12497.0,1043.1,1236.0,1.0,1043.1,1236.0,14.0,,81.0,,0.0,0.8586582935274942
12498.0,403.70000000000005,159.0,3.0,134.5666666666667,53.0,21.0,36.0,20.0,1.6363636363636365,0.0,-0.6183440019098241
12500.0,4206.27,2671.0,11.0,382.38818181818186,242.8181818181818,34.0,310.0,22.0,5.116666666666666,4.0,0.31918666189128186
12501.0,2089.68,1722.0,1.0,2089.68,1722.0,149.0,,336.0,,11.0,2.132853557514899
12502.0,3723.87,820.0,5.0,744.774,164.0,102.0,214.0,95.0,1.4589041095890412,0.0,0.23914032893640078
12504.0,114.0,51.0,2.0,57.0,25.5,6.0,12.0,17.0,1.5,6.0,-0.7689573482765597
12506.0,73.5,23.0,1.0,73.5,23.0,23.0,,232.0,,0.0,-0.5269162253916637
12507.0,1258.06,894.0,3.0,419.3533333333333,298.0,19.0,164.0,133.0,7.809523809523809,1.0,-0.1361197970195725
12508.0,398.27,272.0,2.0,199.135,136.0,57.0,2.0,25.0,0.029411764705882353,0.0,-0.543705303703337
12509.0,176.5,55.0,1.0,176.5,55.0,7.0,,283.0,,0.0,-0.4996436426698413
12510.0,982.5699999999999,353.0,2.0,491.28499999999997,176.5,29.0,182.0,142.0,5.6875,0.0,-0.15637009215446246
12512.0,138.03,99.0,2.0,69.015,49.5,31.0,0.0,65.0,0.0,0.0,-0.7118782707458942
12513.0,586.79,456.0,1.0,586.79,456.0,35.0,,112.0,,1.0,0.091810378938333
12514.0,1017.68,440.0,1.0,1017.68,440.0,51.0,,266.0,,0.0,0.3312584058895806
12515.0,383.7,131.0,1.0,383.7,131.0,16.0,,352.0,,0.0,-0.3151103925427634
12516.0,1312.06,875.0,2.0,656.03,437.5,20.0,102.0,77.0,4.08,0.0,-0.0916735532271346
12517.0,2464.89,1348.0,5.0,492.97799999999995,269.6,232.0,161.0,27.0,0.5653710247349824,2.0,0.4207322389043406
12518.0,2056.89,1318.0,5.0,411.378,263.6,84.0,109.0,0.0,0.8780487804878049,0.0,-0.052050370593687646
12519.0,340.84,183.0,1.0,340.84,183.0,17.0,,63.0,,0.0,-0.29185092757765896
12520.0,2582.51,1430.0,5.0,516.5020000000001,286.0,121.0,194.0,78.0,1.2781456953642385,3.0,0.23801285531819505
12521.0,599.68,309.0,1.0,599.68,309.0,38.0,,142.0,,0.0,-0.008434129214031805
12522.0,192.72,194.0,2.0,96.36,97.0,11.0,12.0,38.0,1.0909090909090908,0.0,-0.6974452533701262
12523.0,1745.57,861.0,11.0,158.68818181818182,78.27272727272727,84.0,312.0,18.0,2.933333333333333,4.0,0.25145899625720525
12524.0,4485.72,3699.0,8.0,560.715,462.375,113.0,324.0,8.0,2.2447552447552446,0.0,0.6546849127976293
12526.0,1316.66,632.0,3.0,438.8866666666667,210.66666666666666,64.0,93.0,0.0,1.3285714285714285,0.0,-0.20277743437043222
12527.0,348.71000000000004,234.0,3.0,116.23666666666668,78.0,18.0,243.0,81.0,14.294117647058824,0.0,-0.2529978785546789
12528.0,1922.28,750.0,6.0,320.38,125.0,50.0,303.0,8.0,3.318681318681319,3.0,0.11419009904770586
12530.0,1623.63,900.0,4.0,405.9075,225.0,51.0,277.0,59.0,4.246153846153846,2.0,0.11301830062586178
12531.0,125.22,45.0,1.0,125.22,45.0,17.0,,14.0,,0.0,-0.5026202331797258
12532.0,349.83000000000004,153.0,1.0,349.83000000000004,153.0,16.0,,29.0,,0.0,-0.3140006588528621
12534.0,1089.18,651.0,1.0,1089.18,651.0,63.0,,130.0,,0.0,0.5657283374964579
12535.0,716.35,219.0,2.0,358.175,109.5,28.0,94.0,91.0,2.8484848484848486,0.0,-0.40601225492886606
12538.0,363.95,191.0,1.0,363.95,191.0,21.0,,28.0,,0.0,-0.26287199357147273
12539.0,5568.35,2067.0,3.0,1856.1166666666668,689.0,157.0,311.0,21.0,1.1397058823529411,0.0,1.2376038585602573
12540.0,13309.039999999999,6677.0,17.0,782.8847058823529,392.7647058823529,277.0,342.0,19.0,0.70020964360587,3.0,1.350226220055453
12541.0,981.18,680.0,3.0,327.06,226.66666666666666,46.0,251.0,29.0,4.901960784313726,0.0,0.00010080106541152656
12544.0,355.7,132.0,1.0,355.7,132.0,19.0,,35.0,,1.0,-0.31887617711586774
12545.0,1000.39,523.0,2.0,500.195,261.5,42.0,184.0,74.0,3.7551020408163267,0.0,-0.06574685144254636
12546.0,1141.5,617.0,2.0,570.75,308.5,59.0,31.0,46.0,0.45588235294117646,1.0,-0.2384173200294665
12547.0,207.79999999999998,134.0,2.0,103.89999999999999,67.0,7.0,82.0,197.0,11.714285714285714,0.0,-0.5997575158932571
12548.0,95.19999999999999,49.0,1.0,95.19999999999999,49.0,5.0,,165.0,,0.0,-0.5489056563907928
12550.0,964.83,569.0,1.0,964.83,569.0,57.0,,78.0,,0.0,0.42472120169776145
12551.0,168.0,100.0,1.0,168.0,100.0,10.0,,357.0,,0.0,-0.45965486150630763
12552.0,437.82,88.0,2.0,218.91,44.0,20.0,0.0,38.0,0.0,0.0,-0.683992603066515
12553.0,3652.25,1924.0,10.0,365.225,192.4,95.0,321.0,7.0,1.668421052631579,5.0,0.4166832227843411
12556.0,603.71,358.0,2.0,301.855,179.0,100.0,100.0,49.0,0.8333333333333334,0.0,-0.2047562055383212
12557.0,11990.960000000001,4384.0,5.0,2398.192,876.8,15.0,355.0,15.0,11.03125,0.0,1.3596281945611
12558.0,1.0658141036401503e-14,0.0,1.0,1.0658141036401503e-14,0.0,11.0,,7.0,,11.0,-0.6150549484299814
12559.0,536.21,281.0,2.0,268.105,140.5,21.0,8.0,310.0,0.4,1.0,-0.5883777307000501
12560.0,2101.39,1078.0,3.0,700.4633333333333,359.3333333333333,91.0,137.0,4.0,1.3076923076923077,6.0,0.13055995247391655
12561.0,238.85,177.0,1.0,238.85,177.0,16.0,,302.0,,0.0,-0.34803627011398275
12562.0,3781.7400000000002,1779.0,7.0,540.2485714285715,254.14285714285714,99.0,190.0,7.0,1.125748502994012,0.0,0.22162774301181135
12564.0,456.9,133.0,1.0,456.9,133.0,21.0,,260.0,,0.0,-0.26405685475920004
12565.0,131.17,75.0,1.0,131.17,75.0,9.0,,288.0,,1.0,-0.4997024533361768
12566.0,346.7,264.0,1.0,346.7,264.0,19.0,,85.0,,1.0,-0.21974933386155177
12567.0,9114.94,4089.0,10.0,911.494,408.9,323.0,346.0,22.0,0.7707865168539326,17.0,1.3382823236507946
12569.0,4064.9900000000002,1793.0,32.0,127.03093750000001,56.03125,92.0,250.0,1.0,1.267379679144385,3.0,0.6926377200600421
12571.0,519.61,523.0,2.0,259.805,261.5,31.0,81.0,39.0,2.4545454545454546,0.0,-0.3640301603882846
12572.0,1004.72,450.0,2.0,502.36,225.0,53.0,43.0,8.0,0.7288135593220338,2.0,-0.30976586022754177
12573.0,160.54000000000002,84.0,1.0,160.54000000000002,84.0,26.0,,226.0,,0.0,-0.42890594465041654
12574.0,218.45,61.0,1.0,218.45,61.0,11.0,,315.0,,0.0,-0.46326180045326615
12576.0,1306.98,964.0,5.0,261.396,192.8,72.0,268.0,35.0,3.0804597701149423,1.0,0.09770191081688435
12577.0,591.45,465.0,3.0,197.15,155.0,136.0,323.0,34.0,2.2275862068965515,1.0,0.24296253945865098
12578.0,2753.36,1171.0,2.0,1376.68,585.5,111.0,308.0,20.0,2.725663716814159,6.0,0.8505943633443914
12579.0,410.72,278.0,1.0,410.72,278.0,29.0,,77.0,,2.0,-0.14902927914258926
12580.0,415.7,238.0,1.0,415.7,238.0,24.0,,246.0,,0.0,-0.1926312498131682
12581.0,197.71,161.0,1.0,197.71,161.0,15.0,,39.0,,0.0,-0.38308505796012793
12582.0,511.36,300.0,2.0,255.68,150.0,21.0,49.0,238.0,2.3333333333333335,0.0,-0.5151220343611818
12583.0,7187.34,5009.0,15.0,479.156,333.93333333333334,115.0,370.0,2.0,1.4796747967479675,4.0,0.8144141698979135
12584.0,1893.95,354.0,9.0,210.4388888888889,39.333333333333336,44.0,276.0,3.0,2.863157894736842,30.0,0.03676180778048432
12585.0,1982.81,1258.0,2.0,991.405,629.0,77.0,117.0,233.0,1.3604651162790697,10.0,0.31591962342625546
12586.0,179.94000000000003,77.0,1.0,179.94000000000003,77.0,11.0,,16.0,,1.0,-0.4690617123236708
12587.0,144.0,51.0,1.0,144.0,51.0,4.0,,7.0,,0.0,-0.5270322684789153
12588.0,214.89999999999998,53.0,1.0,214.89999999999998,53.0,10.0,,38.0,,0.0,-0.474146552188599
12589.0,646.68,306.0,2.0,323.34,153.0,29.0,115.0,28.0,3.3823529411764706,0.0,-0.35277985064538275
12590.0,9861.38,4279.0,2.0,4930.69,2139.5,68.0,0.0,210.0,0.0,2.0,2.5363702265998103
12591.0,452.84999999999997,228.0,1.0,452.84999999999997,228.0,26.0,,316.0,,0.0,-0.17692387752506797
12592.0,437.6,290.0,2.0,218.8,145.0,11.0,121.0,91.0,7.117647058823529,0.0,-0.4292213507370077
12593.0,418.09999999999997,206.0,3.0,139.36666666666665,68.66666666666667,14.0,110.0,108.0,5.5,0.0,-0.49307643563331177
12594.0,3320.2200000000003,1776.0,10.0,332.02200000000005,177.6,50.0,285.0,37.0,2.4017094017094016,1.0,0.22613198349786962
12596.0,618.27,474.0,2.0,309.135,237.0,25.0,190.0,50.0,7.3076923076923075,0.0,-0.1831416018049033
12597.0,3683.13,2187.0,4.0,920.7825,546.75,184.0,248.0,18.0,1.2097560975609756,8.0,0.7712818395561662
12598.0,3002.68,1940.0,8.0,375.335,242.5,84.0,275.0,9.0,2.0763358778625953,1.0,0.2922722534411358
12599.0,1032.58,956.0,7.0,147.51142857142855,136.57142857142858,32.0,275.0,28.0,4.459016393442623,0.0,-0.009204441307369183
12600.0,2581.04,773.0,10.0,258.104,77.3,32.0,342.0,28.0,5.380952380952381,1.0,0.1931093550059168
12601.0,569.5600000000001,244.0,5.0,113.912,48.8,21.0,142.0,189.0,5.222222222222222,1.0,-0.38952568572684265
12602.0,153.12,162.0,1.0,153.12,162.0,12.0,,58.0,,0.0,-0.41231263937687046
12603.0,739.1999999999999,63.0,1.0,739.1999999999999,63.0,2.0,,21.0,,0.0,-0.24010998709079506
12604.0,254.18,201.0,2.0,127.09,100.5,15.0,182.0,78.0,12.133333333333333,0.0,-0.37550198948015645
12607.0,3.552713678800501e-15,0.0,1.0,3.552713678800501e-15,0.0,101.0,,59.0,,101.0,-0.35160586402504845
12609.0,1126.85,648.0,3.0,375.6166666666666,216.0,57.0,240.0,77.0,4.067796610169491,0.0,0.01834315417491328
12610.0,2057.99,1028.0,5.0,411.59799999999996,205.6,85.0,103.0,22.0,0.9619047619047619,5.0,-0.09651718734288385
12611.0,1193.32,846.0,1.0,1193.32,846.0,65.0,,51.0,,0.0,0.7739313444440157
12612.0,643.59,251.0,1.0,643.59,251.0,19.0,,73.0,,2.0,-0.0885840388573567
12613.0,3218.98,1596.0,5.0,643.796,319.2,124.0,204.0,56.0,1.3421052631578947,10.0,0.33189906011213594
12614.0,315.6,76.0,1.0,315.6,76.0,20.0,,277.0,,0.0,-0.3789122913579128
12615.0,2291.19,1376.0,4.0,572.7975,344.0,82.0,166.0,1.0,1.5865384615384615,0.0,0.12874099637630038
12616.0,657.25,273.0,2.0,328.625,136.5,25.0,202.0,94.0,6.516129032258065,4.0,-0.21762222616651875
12617.0,355.53,213.0,1.0,355.53,213.0,39.0,,28.0,,0.0,-0.1969556588054741
12618.0,177.31,96.0,1.0,177.31,96.0,11.0,,21.0,,0.0,-0.4554288337287391
12619.0,3214.81,3354.0,7.0,459.25857142857143,479.14285714285717,49.0,237.0,15.0,2.6704545454545454,4.0,0.29728343867644946
12620.0,1339.41,1181.0,3.0,446.47,393.6666666666667,89.0,189.0,14.0,2.076923076923077,0.0,0.14201348827954866
12621.0,13612.07,7404.0,20.0,680.6034999999999,370.2,261.0,364.0,1.0,0.759656652360515,7.0,1.377935714748791
12622.0,180.1,69.0,1.0,180.1,69.0,11.0,,231.0,,0.0,-0.4752529152963523
12623.0,305.1,191.0,1.0,305.1,191.0,18.0,,275.0,,0.0,-0.2996722053521848
12624.0,641.13,355.0,2.0,320.565,177.5,36.0,71.0,105.0,1.9189189189189189,0.0,-0.39939425528698125
12625.0,2614.32,1577.0,2.0,1307.16,788.5,73.0,107.0,211.0,1.2588235294117647,5.0,0.5092130955308795
12626.0,6388.35,3350.0,9.0,709.8166666666667,372.22222222222223,232.0,303.0,22.0,1.023890784982935,13.0,0.9232893272061024
12627.0,4478.53,2752.0,7.0,639.79,393.14285714285717,162.0,129.0,10.0,0.5545851528384279,0.0,0.3870165253619126
12628.0,769.61,445.0,3.0,256.5366666666667,148.33333333333334,34.0,60.0,3.0,1.475,2.0,-0.4395295743490146
12630.0,1270.88,548.0,2.0,635.44,274.0,60.0,34.0,9.0,0.5396825396825397,0.0,-0.22778801139948768
12631.0,640.5,236.0,1.0,640.5,236.0,31.0,,56.0,,0.0,-0.06667998406469115
12633.0,2140.63,1149.0,4.0,535.1575,287.25,73.0,229.0,58.0,2.28,2.0,0.16844792126145922
12635.0,1689.18,1172.0,2.0,844.59,586.0,96.0,65.0,89.0,0.65,0.0,0.18618407100724804
12637.0,5953.25,2990.0,8.0,744.15625,373.75,205.0,256.0,66.0,0.6529562982005142,4.0,0.7649811516443433
12638.0,671.69,577.0,1.0,671.69,577.0,39.0,,32.0,,0.0,0.23873435857595665
12639.0,486.1,201.0,1.0,486.1,201.0,22.0,,238.0,,0.0,-0.19395475437752957
